0.8838834764831844,11326
29.854413810764388,142
58.82494414504559,80
87.7954744793268,55
116.76600481360799,42
145.7365351478892,36
174.7070654821704,20
203.67759581645163,11
232.64812615073282,6
261.618656485014,10
290.5891868192952,7
319.5597171535764,9
348.5302474878576,5
377.5007778221388,7
406.47130815642004,7
435.44183849070123,6
464.4123688249824,3
493.3828991592636,6
522.3534294935449,3
551.3239598278261,1
