x,y,data
2,102,101.90277994116666
2,103,102.70206134374999
2,104,101.57755276154165
2,105,100.79512960125
2,106,103.81008872162498
2,107,102.80148245625
2,108,103.252443562625
2,109,103.14679213325
2,110,103.97158416637501
2,111,103.603594031625
2,112,105.641004582625
2,113,109.066072577125
2,114,136.49365799525
2,115,160.41233226112502
2,116,126.21925578575001
2,117,109.39435321133334
2,118,105.62996764495833
2,119,102.55710728370833
2,120,103.50304807112501
2,121,103.770459242125
2,122,104.701236753125
2,123,101.58276823225
2,124,101.739604140875
2,125,103.03166327612502
2,126,102.77266822524999
2,127,99.50089913675001
2,128,98.92414738025
2,129,99.63420687625
2,130,102.3526167955
2,131,100.64870953929166
2,132,100.08068515775
2,133,98.34769983804165
2,134,99.97393064324999
2,135,102.742068646125
2,136,101.814688092875
2,137,101.53206800625001
2,138,100.15850031500001
2,139,101.14838366937501
2,140,101.74958472875001
2,141,101.95154080949997
2,142,102.17514646075
2,143,101.918356772875
2,144,101.507082264125
2,145,101.76634634800001
2,146,101.87387129729169
2,147,100.47383192616667
2,148,100.66151273766667
2,149,99.50470524675
2,150,99.910874485375
2,151,103.581288580375
2,152,103.76480739262499
2,153,100.709860122625
2,154,97.07126002975001
2,155,99.09233850325
2,156,102.30787240974998
2,157,100.44541765425001
2,158,101.78905585274998
2,159,103.08484232624998
2,160,101.82914860250001
2,161,102.25593546879166
2,162,101.96112459158333
2,163,100.84799296091666
2,164,101.90091935525001
2,165,99.8617234015
2,166,101.419275668625
2,167,101.15757886924999
2,168,100.34718879962499
2,169,101.98383096875
2,170,102.978627454625
2,171,102.12022531512498
2,172,102.00983445787499
2,173,101.436436659875
2,174,101.02018629875
2,175,100.40721975275002
2,176,102.48542016291667
2,177,102.83144514504167
2,178,102.81466124729165
2,179,102.90311096075001
2,180,100.800880756125
2,181,99.844817741625
2,182,101.65243665
2,183,101.3421836975
2,184,102.43297034124998
2,185,99.41787104699998
2,186,99.82601188137498
2,187,106.91546505387498
2,188,107.48986892149999
2,189,99.1778525025
2,190,97.74492950516667
2,191,101.14102042887501
3,0,101.11366522275
3,1,100.21641145425001
3,2,102.21360513249999
3,3,101.621409265125
3,4,100.240183585375
3,5,98.177625718125
3,6,100.61147647125001
3,7,101.08210792537501
3,8,103.07102938275
3,9,105.68868036125
3,10,102.15549563587501
3,11,101.562490881625
3,12,102.607702400375
3,13,102.03397833220833
3,14,103.38835739504167
3,15,103.23567820820833
3,16,101.418258030875
3,17,100.892477773375
3,18,99.75840650225
3,19,100.16484558587501
3,20,100.2919569405
3,21,101.080804029125
3,22,101.648678638
3,23,102.58854210212502
3,24,100.78671995325
3,25,102.12433816262501
3,26,102.3726720365
3,27,101.929541030375
3,28,101.43050685425001
3,29,101.19074580033333
3,30,102.928054105875
3,31,102.11217758799998
3,32,103.289839553375
3,33,102.261376404375
3,34,102.26076282012501
3,35,100.91869138675
3,36,101.318366105875
3,37,100.014524005125
3,38,98.52668774975001
3,39,98.459121304375
3,40,99.19151762812498
3,41,98.79134927300001
3,42,98.341156185
3,43,98.92502618766666
3,44,96.90450802974999
3,45,95.76782567804166
3,46,101.61208520612502
3,47,101.008460759375
3,48,101.093606927
3,49,101.83099989012501
3,50,99.67354771312502
3,51,100.3215092735
3,52,99.85868525525001
3,53,101.119055631375
3,54,101.79686995674999
3,55,101.855347339625
3,56,99.81394652687499
3,57,101.02456069637499
3,58,105.53530301125
3,59,105.386392388125
3,60,104.304486704125
3,61,102.29482000175
3,62,103.050671887
3,63,101.889591365125
3,64,102.67316905874999
3,65,102.094327151375
3,66,101.798332879125
3,67,100.042600638125
3,68,101.110272241
3,69,100.68793897112499
3,70,100.70240090875001
3,71,100.83572158975
3,72,100.31178256420834
3,73,100.048810881
3,74,104.50150920420835
3,75,105.223835382375
3,76,103.26166123087499
3,77,102.03149696987502
3,78,100.81963764899999
3,79,98.20482324075002
3,80,99.75969984112501
3,81,100.58864595287498
3,82,100.59715837825
3,83,102.02414098275
3,84,100.038301090875
3,85,100.253490567375
3,86,98.060035153125
3,87,99.26486237795834
3,88,102.73197332120833
3,89,102.09962067608333
3,90,104.18676355737499
3,91,103.51018648600001
3,92,101.30260175462499
3,93,100.139572519875
3,94,101.03089557374999
3,95,100.542250174125
3,96,99.580420152625
3,97,98.743779885125
3,98,100.644583164125
3,99,102.351484054875
3,100,102.37402582137501
3,101,101.77749805162499
3,102,101.53418825970833
3,103,99.93798741654167
3,104,101.46043582295833
3,105,100.28080361012499
3,106,101.73869029125
3,107,102.66492852237499
3,108,101.525331206125
3,109,99.618042845
3,110,102.98842288
3,111,103.73250230250001
3,112,104.87331903124999
3,113,105.22853670825
3,114,112.23426318137501
3,115,115.92850969237499
3,116,106.524452060625
3,117,104.53190027329167
3,118,103.49610036366666
3,119,102.78803842704166
3,120,101.422289051875
3,121,102.078908868875
3,122,103.86171344412499
3,123,103.21075928475003
3,124,102.62155534575
3,125,103.27325816449999
3,126,103.75248742925
3,127,100.29428836124998
3,128,98.881533509875
3,129,100.13517753400001
3,130,101.41393310462499
3,131,102.16383645854167
3,132,101.5811089815
3,133,100.73273162379166
3,134,101.5200182505
3,135,102.803047177375
3,136,101.732277762125
3,137,102.36828332399999
3,138,102.068628718375
3,139,101.034687368875
3,140,100.68876553562501
3,141,102.10688343000001
3,142,103.81080130324999
3,143,102.167048899625
3,144,101.92096319200002
3,145,104.771037248625
3,146,103.14155555775001
3,147,103.09489153504167
3,148,101.823634172625
3,149,98.20708048175
3,150,100.427044226625
3,151,102.09654204125
3,152,102.89834987924999
3,153,101.47942758075
3,154,99.60752881799999
3,155,101.34638408349998
3,156,101.2567861745
3,157,102.27290434375
3,158,102.10364519037498
3,159,102.55929625325001
3,160,102.93969531787499
3,161,100.85729057554165
3,162,103.03797646345832
3,163,101.92990990504165
3,164,101.26988684437501
3,165,100.669123730875
3,166,103.27114644675001
3,167,101.76199105599999
3,168,99.955880058625
3,169,101.52766884562499
3,170,101.60379830775
3,171,99.7382186795
3,172,101.92080828599998
3,173,101.867303646125
3,174,102.26694769150002
3,175,100.891831022
3,176,102.36886196779166
3,177,101.08286207504167
3,178,102.15137112829167
3,179,100.01425278674999
3,180,100.46029938825001
3,181,99.915333312125
3,182,102.069409931625
3,183,100.66622239574998
3,184,101.855941709
3,185,100.192895918625
3,186,99.64500363512501
3,187,99.849771523125
3,188,100.303637128625
3,189,100.836009221625
3,190,101.13076484920833
3,191,101.21831129366666
4,0,99.78726281125
4,1,100.695446536375
4,2,100.291399101
4,3,99.786672924625
4,4,98.834871951625
4,5,98.4969727745
4,6,99.84253573762498
4,7,100.74281308412499
4,8,101.686045437625
4,9,103.29125916849999
4,10,102.287458103875
4,11,101.986670956375
4,12,102.5592889145
4,13,101.60010392058334
4,14,101.45849311095833
4,15,101.91424217208332
4,16,102.00567483112502
4,17,103.618135806375
4,18,101.85353854725
4,19,102.091400889375
4,20,100.49101891562499
4,21,101.194963291875
4,22,100.25279714599998
4,23,100.810692232375
4,24,102.37283840137499
4,25,101.43860059575
4,26,100.88011282137498
4,27,102.21934283912499
4,28,99.65596053033332
4,29,99.52795937791667
4,30,102.61169895783331
4,31,101.3037787265
4,32,100.80505363237499
4,33,100.99395041575
4,34,100.60584551800001
4,35,99.485953956625
4,36,100.71769022287499
4,37,98.42957605675
4,38,97.110260490125
4,39,97.13129092824998
4,40,98.23991237499999
4,41,100.425382529625
4,42,98.48312293849999
4,43,97.95054042579166
4,44,99.16852473908334
4,45,98.42982803791666
4,46,101.54205618625
4,47,101.72486776625
4,48,100.851008465125
4,49,102.5845343615
4,50,101.03502870149998
4,51,100.59181295825
4,52,99.06986404962501
4,53,100.87130598674999
4,54,102.422371686375
4,55,101.33239861099999
4,56,100.32675553224999
4,57,100.65095605400002
4,58,103.14929328162499
4,59,104.177787467
4,60,103.12635586574999
4,61,101.40227350475
4,62,103.177565053375
4,63,101.98959542774999
4,64,102.19795501749999
4,65,101.28153952275001
4,66,101.02291199550001
4,67,100.964977466625
4,68,101.289257266875
4,69,100.28649616425
4,70,102.06938516862499
4,71,101.55066144487499
4,72,98.41135031066666
4,73,96.52864835425001
4,74,102.98488199316667
4,75,102.85897007375
4,76,103.06235630449999
4,77,100.62794460249998
4,78,100.3512315875
4,79,98.864525072625
4,80,98.34832191087499
4,81,100.532938244625
4,82,101.110956696875
4,83,99.35474034675
4,84,100.5005557015
4,85,101.750339751
4,86,99.70120055124998
4,87,99.9977813300833
4,88,101.53415675483332
4,89,99.62397869295833
4,90,100.77451682875
4,91,101.78979431737498
4,92,101.07248920375
4,93,101.76229020137498
4,94,103.35422742525002
4,95,102.87991989487499
4,96,99.72865539462501
4,97,99.5939154065
4,98,103.20108221575
4,99,102.70273209324999
4,100,102.96442578325
4,101,101.954863731625
4,102,101.4923539212083
4,103,100.47042365841665
4,104,104.41555257008332
4,105,103.10143732725
4,106,101.55643461600002
4,107,99.501684634
4,108,98.386659623625
4,109,99.641667210125
4,110,101.799943204875
4,111,100.181839146875
4,112,100.98890481175
4,113,101.61351053325001
4,114,103.543888414875
4,115,104.1240826245
4,116,100.20163574837503
4,117,99.68253265470834
4,118,101.13386981412499
4,119,103.11755925570833
4,120,101.24558132874999
4,121,101.474190650125
4,122,104.13460357300002
4,123,102.412036516375
4,124,101.802626769
4,125,103.208226342625
4,126,103.56143374074999
4,127,100.7018636575
4,128,101.71919252712499
4,129,102.33707775274998
4,130,99.71500993599999
4,131,100.92428441945832
4,132,102.19559191545834
4,133,101.86325742358332
4,134,102.323422154
4,135,101.84191516925002
4,136,101.56951780700001
4,137,101.72339781312502
4,138,101.754695097625
4,139,101.57396954837502
4,140,100.46763484175
4,141,101.22825377387501
4,142,101.82576856225
4,143,100.88599513
4,144,101.53432239125002
4,145,105.847309627375
4,146,103.13053861145833
4,147,103.78941140870835
4,148,101.92631526283333
4,149,101.746337831625
4,150,104.99292408475
4,151,101.87891525725
4,152,100.63885565225
4,153,100.941449044125
4,154,101.35399534737499
4,155,101.76055855400001
4,156,100.322249782125
4,157,100.019671013125
4,158,100.81005220375
4,159,100.24112424199998
4,160,102.612653435125
4,161,101.41308623004167
4,162,102.71035614224999
4,163,103.66856991504167
4,164,101.82004379712501
4,165,101.760632843
4,166,101.18826201087498
4,167,101.055607998875
4,168,99.42715821350001
4,169,100.99492301025
4,170,101.15989897525
4,171,99.17169020875001
4,172,100.25474773900001
4,173,98.98678057775
4,174,100.71228213662499
4,175,100.691424282125
4,176,102.24268382179164
4,177,100.64086773091668
4,178,101.51894110804166
4,179,99.15147899637499
4,180,99.03833594337499
4,181,99.84201291049999
4,182,101.77556054425
4,183,98.89428239899999
4,184,101.127959114125
4,185,101.1075884235
4,186,100.228976445
4,187,97.515511143
4,188,97.85795102799999
4,189,100.66360863787502
4,190,101.81856998704167
4,191,100.23700041574999
5,0,98.5173741935
5,1,100.36629467187498
5,2,98.808842326125
5,3,98.555075240375
5,4,98.53304458874999
5,5,98.75334474212501
5,6,98.661468298375
5,7,98.46234691050002
5,8,100.62456725437501
5,9,101.23543681475
5,10,98.99656306162501
5,11,101.12415560675
5,12,102.32362515800001
5,13,102.81821861204166
5,14,102.40954658100001
5,15,103.75023026766668
5,16,105.16614940750001
5,17,104.771311685625
5,18,101.32253149924999
5,19,99.478562001
5,20,99.05629456137501
5,21,101.205770498875
5,22,101.28019893275
5,23,100.58903580075
5,24,102.011466998625
5,25,101.53477316937501
5,26,100.929637339625
5,27,101.91708094775
5,28,100.78073574641667
5,29,98.78476622245832
5,30,100.86885672616668
5,31,101.3200246935
5,32,101.91836996775
5,33,101.0594147795
5,34,101.36224000387499
5,35,99.047414612375
5,36,100.395935159375
5,37,99.04677203575
5,38,98.2336908645
5,39,99.18986057775
5,40,100.74047855399999
5,41,101.156568714375
5,42,99.24763134437501
5,43,99.26454704262498
5,44,100.46332384633332
5,45,101.068730528625
5,46,101.923077293875
5,47,102.206151576
5,48,101.36117146675001
5,49,100.00303948225
5,50,98.27926646137502
5,51,99.993661359875
5,52,100.17186267912498
5,53,101.91182143949999
5,54,98.59484872837498
5,55,99.117988475625
5,56,100.335543152
5,57,99.32506501075
5,58,100.90106283620833
5,59,104.4076317375
5,60,103.53819160658333
5,61,103.09674151462501
5,62,100.98777512587499
5,63,102.66798608225
5,64,104.169428410375
5,65,104.41924462025
5,66,101.546201299375
5,67,99.8864040875
5,68,99.74652300212497
5,69,97.25620375187499
5,70,100.73997166849999
5,71,100.80629755449999
5,72,99.17339500199999
5,73,98.62261149458334
5,74,101.739089814875
5,75,102.2205840145
5,76,102.54282394725
5,77,100.10100398537502
5,78,99.41323800987499
5,79,98.7836230155
5,80,99.852186561
5,81,102.70600095200001
5,82,101.95987916862501
5,83,98.38080910875
5,84,99.139911055125
5,85,100.787908130625
5,86,99.47132453412499
5,87,100.81561912991666
5,88,103.14127756520833
5,89,103.61702279716665
5,90,103.21759813699998
5,91,100.60946341075
5,92,98.86820915825001
5,93,99.75931158512502
5,94,100.76385707975
5,95,102.25849983225001
5,96,100.89098412262501
5,97,100.21947293550001
5,98,101.758250214875
5,99,99.44940965599999
5,100,101.65872765875
5,101,100.03471529987499
5,102,100.891569471875
5,103,100.49605443412499
5,104,103.47908022012498
5,105,102.39429552524999
5,106,102.516531452875
5,107,100.849349624125
5,108,99.11210305762502
5,109,99.97094936175
5,110,101.72371581075
5,111,100.830481495125
5,112,101.62819553662499
5,113,101.675061417625
5,114,101.700387481625
5,115,102.596263064875
5,116,100.4840865595
5,117,99.685462843125
5,118,101.09120707337499
5,119,102.90654923912498
5,120,100.19294743399999
5,121,101.438462969875
5,122,103.199914318625
5,123,100.631590367625
5,124,100.11249875762499
5,125,102.83202175324999
5,126,103.143232478625
5,127,100.894676612375
5,128,100.4111809675
5,129,101.19816662837499
5,130,101.082471527625
5,131,101.32895158316666
5,132,100.27713087091666
5,133,99.49494392979165
5,134,101.32249791487499
5,135,100.34507744449998
5,136,99.79513408800001
5,137,101.568133656375
5,138,100.72251581587501
5,139,100.13822184437501
5,140,99.899573642375
5,141,101.795399387625
5,142,102.53496760137499
5,143,101.4690496075
5,144,101.7023336465
5,145,103.174000104
5,146,101.33630121995834
5,147,102.64363445049999
5,148,101.16800676095833
5,149,102.821826141125
5,150,104.9863787205
5,151,100.04004747037497
5,152,101.785408351625
5,153,102.04853714625001
5,154,101.67683250549999
5,155,101.38207069650001
5,156,101.93108980987499
5,157,101.09369920162499
5,158,98.71779138149998
5,159,100.02357622974998
5,160,102.81086576412498
5,161,101.768241250875
5,162,100.904404834125
5,163,102.21436311999999
5,164,101.3140441995
5,165,100.71054794124998
5,166,99.10183733125001
5,167,99.112589354875
5,168,99.96902185037501
5,169,102.51742986762501
5,170,101.636164238625
5,171,100.41185416325001
5,172,102.27295269512499
5,173,99.71835165575
5,174,98.82528253037499
5,175,100.47597157412498
5,176,101.36257493904168
5,177,98.83991999116665
5,178,99.08310567079167
5,179,99.63917788324999
5,180,99.806554516625
5,181,101.28712686075
5,182,102.520075002
5,183,97.74590734975
5,184,99.055498561375
5,185,98.64695745074998
5,186,100.21448383362498
5,187,100.075701564375
5,188,101.25529619174999
5,189,100.328646568375
5,190,102.85659414358334
5,191,101.24673397720834
6,0,98.966717943375
6,1,98.962945253875
6,2,97.448027952125
6,3,95.47376124162498
6,4,95.32396850800002
6,5,96.5925497575
6,6,94.74591030724999
6,7,95.71214478412502
6,8,95.81976047325
6,9,97.067605805875
6,10,100.20049810775001
6,11,103.76668058725
6,12,104.75205090737501
6,13,105.674713741
6,14,104.42635236137501
6,15,105.356735904375
6,16,106.35248108837499
6,17,103.684935969375
6,18,101.76051493874999
6,19,101.303820859125
6,20,101.861409461375
6,21,100.83037933375
6,22,98.78304775175
6,23,98.38360802912497
6,24,101.750938151
6,25,99.88148403449999
6,26,100.44981482549998
6,27,101.160214534125
6,28,100.58947281283334
6,29,99.23718777604167
6,30,100.37969416933333
6,31,101.6410249335
6,32,102.75011351724999
6,33,102.22271559524998
6,34,101.21773725349999
6,35,100.47761716562499
6,36,101.59727622387499
6,37,100.243877503125
6,38,99.88826153925
6,39,101.62743908637502
6,40,102.758914639875
6,41,102.19738392849999
6,42,100.472534977125
6,43,102.01869283020832
6,44,101.42588944754166
6,45,101.54231052920834
6,46,100.70575450462499
6,47,101.705215821375
6,48,103.61419232387502
6,49,103.13315981487501
6,50,102.36445488975001
6,51,101.32844636175
6,52,101.16246850187501
6,53,101.53269442275
6,54,100.01452543312499
6,55,99.81996472537497
6,56,100.37487435549998
6,57,101.366580618375
6,58,100.34187628358333
6,59,101.96205470904167
6,60,102.28787172633334
6,61,102.310561018
6,62,101.659787846375
