x,y,data

0,0,103.87540606249996
0,1,104.8359920625
0,2,104.82889799999998
0,3,103.47153331249999
0,4,102.03517256249998
0,5,101.49465787499999
0,6,101.68811412499996
0,7,102.218292375
0,8,102.79410881249999
0,9,103.2145343125
0,10,103.68186506249997
0,11,103.97249754166667
0,12,103.84229085416663
0,13,105.24067256250001
0,14,110.52002039583336
0,15,118.44159981250003
0,16,121.6454310416667
0,17,116.01255460416671
0,18,108.67280243750002
0,19,105.24757675000005
0,20,103.99575093750003
0,21,103.15941962500003
0,22,102.49650587500003
0,23,102.09145906250001
0,24,101.95667575
0,25,101.845178
0,26,101.47587118750002
0,27,100.985630125
0,28,100.9470874375
0,29,101.72952316666668
0,30,102.33661112500002
0,31,102.21499899999999
0,32,102.367861125
0,33,102.86149312500001
0,34,103.07547581249999
0,35,102.9126518125
0,36,102.33677831250003
0,37,100.9471375
0,38,97.91351212499998
0,39,92.8407193125
0,40,87.650430375
0,41,85.49085381249999
0,42,87.39875539583333
0,43,91.66660343750004
0,44,95.2653705416667
0,45,97.22608406250004
0,46,98.70586420833332
0,47,99.718559625
0,48,100.01340256250003
0,49,100.2200254375
0,50,100.57981631249997
0,51,100.55712443750004
0,52,99.9194985
0,53,99.2653325625
0,54,99.32028693750001
0,55,100.17805256249999
0,56,101.36656931250003
0,57,102.23929110416668
0,58,102.67985500000002
0,59,103.00298033333333
0,60,103.05379525
0,61,102.78591554166667
0,62,102.8951171875
0,63,103.40576
0,64,103.47950143749999
0,65,103.24924656249999
0,66,103.21022156249997
0,67,103.05478549999995
0,68,102.67404243749999
0,69,102.01411643750004
0,70,101.15310616666669
0,71,100.71541937500002
0,72,100.61425875
0,73,100.50352079166669
0,74,100.87442237500004
0,75,101.53430625
0,76,101.52677222916668
0,77,101.0784635625
0,78,100.90301312500002
0,79,100.83446200000002
0,80,100.88266674999997
0,81,101.40726587500002
0,82,101.96554024999999
0,83,102.21331199999999
0,84,102.37704331249999
0,85,102.18344812499998
0,86,101.65658393749999
0,87,101.503686125
0,88,101.88050647916667
0,89,102.55034906249998
0,90,103.13329375
0,91,103.16337893749997
0,92,102.84167787500002
0,93,102.77520406249998
0,94,102.789863125
0,95,102.21202493749998
0,96,101.27902637500002
0,97,100.85419325
0,98,101.028423375
0,99,101.09314518749997
0,100,100.99909958333333
0,101,101.43972612500002
0,102,102.1138998125
0,103,101.99637485416665
0,104,101.306085125
0,105,101.22440231249999
0,106,101.84281545833333
0,107,102.2948414375
0,108,102.28410893750002
0,109,102.1935274375
0,110,102.33459118750001
0,111,102.6874808125
0,112,103.87812531249999
0,113,107.967857875
0,114,115.31298525000003
0,115,119.05831304166671
0,116,114.36055058333335
0,117,107.7421878125
0,118,104.86612197916668
0,119,104.101129
0,120,103.31973820833332
0,121,102.5945324166667
0,122,102.42262393750002
0,123,102.41973100000003
0,124,102.2940650625
0,125,101.9177480625
0,126,101.41467118750002
0,127,101.25073987500001
0,128,101.653142125
0,129,102.18520812499997
0,130,102.13839024999999
0,131,101.409657
0,132,100.52945962499999
0,133,100.36757600000004
0,134,101.25070124999998
0,135,102.40075549999999
0,136,102.8648505
0,137,102.17783131249999
0,138,100.85765012499999
0,139,100.11255537499997
0,140,100.43308818749999
0,141,101.46399881250001
0,142,102.456370875
0,143,102.75130431249998
0,144,102.50234656249998
0,145,102.24874154166669
0,146,102.006005
0,147,101.53067122916666
0,148,101.02624668749998
0,149,100.89895554166667
0,150,101.03801856249999
0,151,101.15805087499999
0,152,101.6077966875
0,153,102.26395656249998
0,154,102.3217755625
0,155,102.20621106249999
0,156,102.5022356875
0,157,102.7239640625
0,158,102.57986818750001
0,159,102.34668987500002
0,160,102.44644975000003
0,161,102.70819337500001
0,162,102.67152404166667
0,163,102.38415668750001
0,164,102.30385568750003
0,165,102.67156218750002
0,166,103.11018000000003
0,167,104.53030662500001
0,168,108.98006725000002
0,169,113.59899874999999
0,170,110.74941237499999
0,171,101.50060218750002
0,172,96.26763787499999
0,173,97.56118181250005
0,174,96.83547637500001
0,175,88.57928289583336
0,176,79.34631100000003
0,177,78.37519150000001
0,178,82.48443487500005
0,179,80.48306089583335
0,180,71.32097225000003
0,181,65.0398866875
0,182,65.77244206250005
0,183,66.24359325
0,184,59.19346337500002
0,185,48.13034406250002
0,186,41.845266750000036
0,187,40.96584606250004
0,188,39.445690625000054
0,189,35.86709310416671
0,190,33.98896435416672
0,191,34.884676666666714
1,0,103.32083156249996
1,1,103.95587724999999
1,2,103.77407487499997
1,3,102.46460537499999
1,4,101.20029599999998
1,5,100.79044406249999
1,6,100.96566412499996
1,7,101.49252575000001
1,8,102.22713524999999
1,9,102.7106455
1,10,102.9899869375
1,11,103.29823539583333
1,12,103.40494754166664
1,13,104.08621206250004
1,14,106.8280133125
1,15,111.429845125
1,16,113.54034666666671
1,17,110.15378258333338
1,18,105.57090118750004
1,19,103.51016825000004
1,20,102.90366081250001
1,21,102.68856750000002
1,22,102.60849537500005
1,23,102.31692699999999
1,24,101.75788287499999
1,25,101.1122894375
1,26,100.51836135416667
1,27,100.27967452083331
1,28,100.6872730625
1,29,101.69618735416667
1,30,102.3635699375
1,31,102.22640102083334
1,32,102.10031210416666
1,33,102.14406712500002
1,34,102.023326625
1,35,101.77988712499999
1,36,101.3317923125
1,37,100.28464862499999
1,38,98.12411712499997
1,39,94.73488537499999
1,40,91.31096606249999
1,41,89.91879035416667
1,42,91.32162972916667
1,43,94.10577856250003
1,44,96.35657285416669
1,45,97.83361562500002
1,46,99.14578254166666
1,47,100.04004497916667
1,48,100.38732468750003
1,49,100.62567968750002
1,50,100.90769943749999
1,51,101.09430537500002
1,52,100.9746431875
1,53,100.60938018750001
1,54,100.54633181250004
1,55,101.03748812499998
1,56,101.73205587500001
1,57,102.27513147916667
1,58,102.7179801875
1,59,103.09565902083331
1,60,103.15372312500001
1,61,103.04979147916667
1,62,103.3596044375
1,63,103.99624587500001
1,64,104.28696712499998
1,65,104.19271656249997
1,66,103.83461324999998
1,67,103.15396868749997
1,68,102.4885345625
1,69,101.81751243750003
1,70,101.0830254375
1,71,100.70336883333337
1,72,100.69237887499999
1,73,100.91701137500002
1,74,101.59697393750002
1,75,102.24438845833338
1,76,101.96304343750003
1,77,101.10125475000001
1,78,100.44316356250003
1,79,100.06343543750002
1,80,100.20208862499999
1,81,101.1193579375
1,82,102.08249362499998
1,83,102.4330663125
1,84,102.33283762499998
1,85,101.84177762499998
1,86,101.283540625
1,87,101.35965725000003
1,88,102.03178472916669
1,89,103.03443537499996
1,90,104.03170975
1,91,104.1224915
1,92,103.247460625
1,93,102.34413287499997
1,94,101.73979475000002
1,95,101.28256287499998
1,96,100.98639212500001
1,97,100.89611081250001
1,98,101.0524179375
1,99,101.30449537499999
1,100,101.49973431249998
1,101,101.83609866666669
1,102,102.2721205
1,103,102.29900491666666
1,104,101.9028093125
1,105,101.85864097916667
1,106,102.33905906249998
1,107,102.66430862499999
1,108,102.63244475000002
1,109,102.6002229375
1,110,102.754916625
1,111,103.32785331249998
1,112,105.65817162499998
1,113,112.84098250000001
1,114,124.87444331250002
1,115,130.92610647916672
1,116,123.44861068750001
1,117,112.08896250000002
1,118,105.98157875000003
1,119,103.95864562500002
1,120,103.26014856249998
1,121,102.88351454166668
1,122,102.68028756250001
1,123,102.43101812500004
1,124,102.16465581249999
1,125,101.8996980625
1,126,101.46452056250001
1,127,101.00814156249999
1,128,100.99794550000001
1,129,101.40895879166665
1,130,101.54733820833334
1,131,101.02236187499999
1,132,100.24888052083332
1,133,100.15541250000003
1,134,101.1082748958333
1,135,102.19659841666665
1,136,102.472654625
1,137,101.8641711875
1,138,100.95647706250003
1,139,100.54205156249998
1,140,100.85101787499995
1,141,101.6141031875
1,142,102.2318935625
1,143,102.26087431249998
1,144,102.00837033333329
1,145,101.81448239583337
1,146,101.5362816875
1,147,101.04842804166667
1,148,100.61385368749997
1,149,100.56871433333333
1,150,100.97928239583331
1,151,101.55584737499998
1,152,101.87665199999998
1,153,101.61109593749998
1,154,100.98790675000001
1,155,100.974538875
1,156,101.643542625
1,157,102.17176187499999
1,158,102.2989019375
1,159,102.13787839583333
1,160,102.07525335416669
1,161,102.23165525000002
1,162,102.17141318750001
1,163,101.78990668750002
1,164,101.5013192291667
1,165,101.76440345833335
1,166,102.31684243750001
1,167,103.0968914375
1,168,105.19947875000003
1,169,107.66328281250001
1,170,106.61037518749998
1,171,102.19701212500001
1,172,99.4881260625
1,173,99.87494243750002
1,174,99.1498004375
1,175,94.66181683333335
1,176,89.89539431250002
1,177,89.56809041666668
1,178,92.00933400000005
1,179,91.26452302083335
1,180,86.61022725000001
1,181,83.32161462499998
1,182,83.59746693750004
1,183,83.74818825
1,184,80.16643825000003
1,185,74.9512078125
1,186,73.32856618750002
1,187,74.73050181250001
1,188,73.11490425
1,189,68.05004941666668
1,190,65.35968922916668
1,191,66.62576466666668
2,0,102.17636837499998
2,1,102.50522012500001
2,2,102.42329875000001
2,3,101.530347
2,4,100.54997018750001
2,5,100.20016706250004
2,6,100.42867025
2,7,101.1262154375
2,8,102.097222
2,9,102.58522649999998
2,10,102.484985375
2,11,102.53599945833334
2,12,102.735668875
2,13,103.00239437500007
2,14,103.92793314583334
2,15,105.72747656249997
2,16,106.62391450000003
2,17,105.02989333333335
2,18,102.80557381250004
2,19,101.87059268750004
2,20,101.78784675000001
2,21,102.01169393750001
2,22,102.31151925
2,23,102.21137743750002
2,24,101.64267049999997
2,25,100.96508343750003
